7.190353,7
12.611025,27
12.611025,24
12.611025,23
12.611025,37
13.495875,10
10.957513,10
13.495875,6
10.957513,5
10.957513,4
10.957513,8
12.611025,15
10.957513,5
10.957513,7
10.957513,11
2.109385,27
12.611025,41
12.611025,53
2.109385,27
2.109385,25
2.109385,32
12.611025,23
12.611025,37
12.611025,25
12.611025,63
12.611025,41
12.611025,66
12.611025,35
7.190353,9
12.611025,35
12.611025,24
12.611025,21
12.611025,67
12.611025,35
12.611025,65
12.611025,49
12.611025,17
12.611025,28
12.611025,26
12.611025,23
12.611025,47
7.190353,7
12.611025,26
12.611025,22
12.611025,81
12.611025,17
12.611025,47
10.957513,5
10.957513,10
10.957513,8
13.495875,6
13.495875,10
10.957513,4
10.957513,4
10.957513,11
10.957513,7
12.611025,19
12.611025,31
12.611025,25
12.611025,30
12.611025,14
12.611025,55
12.611025,28
12.611025,27
12.611025,13
7.190353,10
12.611025,26
12.611025,27
12.611025,54
12.611025,12
13.495875,10
12.611025,29
10.957513,10
10.957513,5
10.957513,5
10.957513,4
10.957513,7
10.957513,11
10.957513,8
13.495875,6
12.611025,10
12.611025,17
12.611025,27
12.611025,13
12.611025,27
12.611025,15
12.611025,19
12.611025,14
12.611025,14
14.805961,20
14.805961,29
14.805961,26
14.805961,15
11.581264,10
9.760653,5
9.760653,5
9.760653,10
9.760653,5
11.581264,6
9.760653,7
9.760653,11
9.760653,8
14.805961,12
14.805961,17
14.805961,29
14.805961,23
14.805961,25
14.805961,26
14.805961,12
14.805961,34
14.805961,12
10.712666,9
14.805961,36
14.805961,22
14.805961,23
9.760653,9
14.805961,21
9.760653,10
9.760653,7
14.805961,12
9.760653,5
11.581264,6
9.760653,5
11.581264,10
9.760653,11
9.760653,5
14.805961,43
14.805961,14
14.805961,17
14.805961,42
14.805961,21
14.805961,13
14.805961,15
14.805961,42
14.805961,15
10.712666,9
14.805961,23
9.760653,11
14.805961,15
14.805961,17
14.805961,42
14.805961,14
9.760653,9
11.581264,6
9.760653,5
9.760653,6
9.760653,8
11.581264,10
9.760653,5
9.760653,12
14.805961,42
14.805961,15
14.805961,18
14.805961,56
14.805961,21
14.805961,15
14.805961,23
14.805961,15
14.805961,61
14.631209,11
15.386516,15
15.386516,63
15.386516,18
15.386516,15
9.060902,5
15.386516,21
9.314608,6
9.314608,11
9.060902,9
9.060902,6
9.060902,8
9.060902,12
9.060902,12
9.060902,5
15.386516,12
15.386516,70
15.386516,58
15.386516,12
15.386516,12
15.386516,20
15.386516,14
15.386516,12
15.386516,54
14.631209,6
15.386516,12
15.386516,11
15.386516,52
9.060902,6
9.060902,9
9.060902,5
15.386516,16
9.060902,6
9.060902,13
15.386516,22
9.060902,12
9.314608,11
9.060902,9
9.314608,6
15.386516,11
15.386516,45
15.386516,26
15.386516,20
15.386516,14
15.386516,42
15.386516,11
14.631209,7
15.386516,19
15.386516,23
9.060902,13
15.386516,17
15.386516,11
15.386516,41
9.314608,11
9.060902,5
9.060902,13
9.060902,6
9.060902,9
9.314608,7
9.060902,7
9.060902,9
1.990844,64
1.990844,54
1.990844,119
1.990844,89
15.386516,40
15.386516,10
1.990844,119
1.990844,83
1.990844,95
