9.677726,43
11.761240,13
18.443777,38
22.939903,15
32.622772,52
8.870658,6
6.385576,38
6.385576,27
6.385576,22
6.385576,47
6.385576,8
9.457077,9
9.457077,9
9.457077,5
8.870658,9
9.457077,7
9.457077,6
9.457077,5
9.457077,4
6.385576,30
6.385576,8
6.385576,39
6.385576,31
6.385576,24
6.385576,8
6.385576,44
6.385576,8
6.385576,32
9.677726,46
32.622772,58
11.761240,23
22.939903,17
18.443777,34
9.457077,9
6.385576,28
6.385576,47
6.385576,39
6.385576,33
6.385576,8
9.457077,5
8.870658,9
9.457077,5
9.457077,9
9.457077,4
9.457077,7
9.457077,6
8.870658,6
6.385576,6
6.385576,34
6.385576,22
6.385576,44
6.385576,33
6.385576,6
6.385576,44
6.385576,6
6.385576,29
11.761240,22
22.939903,16
18.443777,36
9.677726,39
32.622772,46
6.385576,44
6.385576,6
6.385576,43
6.385576,28
6.385576,23
8.870658,6
9.457077,9
9.457077,4
9.457077,6
9.457077,9
9.457077,5
8.870658,9
6.385576,23
6.385576,22
6.385576,27
6.385576,46
6.385576,25
6.385576,32
6.385576,21
6.385576,26
6.385576,19
11.761240,18
32.622772,48
18.443777,36
22.939903,12
9.677726,52
6.385576,42
6.385576,17
6.385576,28
6.385576,26
6.385576,30
9.457077,9
9.457077,5
8.870658,9
9.457077,4
9.457077,6
9.457077,8
9.457077,5
9.457077,9
8.870658,6
6.385576,35
6.385576,14
6.385576,19
6.385576,36
6.385576,26
6.385576,21
6.385576,19
6.385576,36
6.385576,31
9.739141,20
17.496124,45
36.443535,29
9.855872,67
17.953800,11
6.701080,22
6.701080,23
6.701080,14
9.160123,6
9.160123,7
6.701080,37
9.160123,5
6.701080,36
9.160123,5
9.160123,4
8.917596,9
9.160123,9
8.917596,6
9.160123,8
6.701080,55
6.701080,41
29.512974,105
6.701080,41
6.701080,18
6.701080,8
6.701080,52
6.701080,18
6.701080,41
6.701080,46
29.512974,105
29.512974,44
29.512974,105
36.443535,26
9.855872,74
17.496124,62
9.739141,30
17.953800,12
6.701080,8
6.701080,16
6.701080,43
9.160123,8
9.160123,4
6.701080,16
8.917596,9
9.160123,5
6.701080,41
9.160123,9
8.917596,6
9.160123,6
9.160123,8
9.160123,5
6.701080,34
6.701080,34
6.701080,14
6.701080,35
6.701080,33
6.701080,8
6.701080,11
6.701080,37
6.701080,32
17.496124,71
36.443535,27
9.855872,16
17.953800,20
9.739141,29
6.701080,13
9.160123,8
9.160123,6
6.701080,38
6.701080,10
9.160123,5
9.160123,4
9.160123,8
9.160123,5
8.917596,6
9.160123,7
6.701080,7
6.701080,32
8.917596,9
6.701080,41
6.701080,21
29.512974,39
29.512974,47
29.512974,73
29.512974,45
6.701080,19
6.701080,11
6.701080,11
6.701080,40
6.701080,7
6.701080,19
6.701080,39
29.512974,45
29.512974,49
26.348679,26
26.348679,73
9.443125,27
17.093842,77
10.093809,28
28.399265,20
12.107784,8
8.678483,5
8.678483,6
7.331649,11
9.172013,6
9.172013,9
8.678483,4
7.331649,19
8.678483,8
7.331649,9
7.331649,6
8.678483,8
8.678483,7
7.331649,38
8.678483,5
7.331649,36
7.331649,25
7.331649,11
7.331649,14
7.331649,7
7.331649,36
7.331649,26
7.331649,35
7.331649,26
12.107784,8
28.399265,16
9.443125,25
17.093842,85
10.093809,23
9.172013,6
8.678483,8
7.331649,35
8.678483,8
8.678483,5
7.331649,14
7.331649,7
9.172013,9
7.331649,9
7.331649,27
8.678483,6
8.678483,7
8.678483,5
8.678483,4
7.331649,34
7.331649,19
7.331649,12
7.331649,9
7.331649,8
7.331649,8
7.331649,18
7.331649,32
7.331649,30
7.331649,18
17.093842,80
12.107784,16
9.443125,25
10.093809,16
28.399265,16
7.331649,9
8.678483,5
7.331649,29
7.331649,18
7.331649,11
7.331649,8
7.331649,9
8.678483,5
8.678483,8
9.172013,9
8.678483,4
8.678483,8
8.678483,6
8.678483,7
9.172013,6
7.331649,31
7.331649,25
26.348679,43
26.348679,83
26.348679,29
7.331649,7
7.331649,6
7.331649,14
7.331649,10
7.331649,23
7.331649,32
7.331649,33
7.331649,20
9.677726,13
18.443777,87
22.939903,7
32.622772,12
11.761240,20
6.385576,8
6.385576,33
6.385576,9
6.385576,18
9.457077,8
6.385576,7
6.385576,13
9.457077,6
8.870658,6
9.457077,9
9.457077,5
9.457077,7
9.457077,4
9.457077,5
8.870658,10
6.385576,14
6.385576,23
6.385576,25
6.385576,14
6.385576,11
6.385576,9
6.385576,15
6.385576,21
6.385576,16
6.385576,21
18.443777,91
32.622772,11
22.939903,7
9.677726,9
11.761240,14
6.385576,12
6.385576,12
6.385576,19
6.385576,21
6.385576,17
6.385576,33
9.457077,5
9.457077,6
9.457077,9
9.457077,9
8.870658,6
9.457077,7
9.457077,7
8.870658,10
9.457077,4
6.385576,15
6.385576,20
6.385576,14
6.385576,25
6.385576,42
6.385576,38
6.385576,42
6.385576,21
6.385576,14
6.385576,24
22.939903,9
32.622772,7
11.761240,13
9.677726,12
18.443777,96
9.457077,6
6.385576,31
6.385576,54
9.457077,9
6.385576,76
9.457077,7
6.385576,14
9.457077,9
6.385576,50
8.870658,10
6.385576,25
9.457077,5
8.870658,7
9.457077,4
9.457077,8
6.385576,16
6.385576,29
6.385576,71
6.385576,91
6.385576,98
6.385576,17
6.385576,55
6.385576,30
6.385576,17
6.385576,33
18.443777,110
11.761240,9
32.622772,11
22.939903,8
9.677726,11
9.457077,6
6.385576,75
6.385576,34
6.385576,98
8.870658,10
6.385576,54
6.385576,17
9.457077,9
9.457077,5
9.457077,4
9.457077,9
6.385576,75
8.870658,7
9.457077,8
9.457077,8
6.385576,39
6.385576,30
6.385576,47
6.385576,92
6.385576,42
6.385576,87
6.385576,32
6.385576,38
6.385576,37
6.385576,32
9.855872,9
9.739141,19
17.496124,75
36.443535,11
17.953800,8
6.701080,32
6.701080,68
9.160123,10
6.701080,47
6.701080,37
8.917596,7
6.701080,75
8.917596,11
6.701080,39
9.160123,9
9.160123,5
9.160123,4
9.160123,8
9.160123,8
9.160123,6
6.701080,36
6.701080,34
6.701080,48
6.701080,27
6.701080,56
