5.320966,24
8.750624,9
12.712484,61
8.063171,378
19.042238,51
3.039170,11.65
3.061824,8.6
3.061824,8.6
3.061824,8.6
3.061824,8.6
11.937897,9.375
11.937897,8.525
10.332170,13.733333333333333
11.005993,2.8181818181818183
11.937897,9.783682916666667
6.906484,2.1121175
11.937897,6.545833333333333
10.332170,7.058333333333334
11.005993,6.238095238095238
10.332170,9.0808975
11.005993,3.8542745833333334
10.332170,13.441666666666666
10.332170,6.339130434782609
11.005993,-0.9191131818181818
11.937897,6.820381666666667
6.906484,-996
11.937897,7.916666666666667
10.332170,7.1
11.005993,3.727272727272727
11.937897,7.8027645833333334
6.906484,8.903864583333334
10.332170,8.008333333333333
10.332170,6.841666666666667
11.005993,9.43477375
6.906484,1.8526916666666666
6.906484,7.199346111111111
11.937897,8.0375
10.332170,-996
11.005993,8.409090909090908
10.332170,3.4406416666666666
11.005993,7.186505
11.937897,6.383333333333334
10.332170,4.191666666666666
11.005993,2.364604583333333
11.937897,7.769201739130435
6.906484,6.346753043478261
11.937897,2.5761904761904764
10.332170,6.391666666666667
6.906484,3.5688
11.937897,9.452897916666666
11.937897,4.972740416666666
11.937897,0.4863636363636364
10.332170,-996
10.332170,3.725
11.005993,3.8248891666666665
10.332170,1.3909172222222221
11.005993,8.545454545454545
11.937897,4.5125
10.332170,13.741666666666667
10.332170,7.073684210526316
11.005993,-996
6.906484,0.4482583333333333
6.906484,5.2223155
8.071126,58.9
16.154984,87
16.154984,26
8.071126,67.8
16.154984,20
16.154984,22
8.071126,57
16.154984,78
6.893026,49.6
16.154984,25
15.998528,48.5
8.071126,42.5
8.071126,67
8.071126,37
2.303619,13.78
15.072071,5
17.701569,4
17.701569,8
17.701569,5
15.072071,9
17.701569,4
17.701569,12
17.701569,16
17.701569,2
3.036929,10
3.039170,9.45
2.305172,11.48
3.039170,23.24
2.303619,36.35
2.305172,60.72
2.305172,8.68
2.303619,22.65
3.039170,10.43
7.912837,12.95
7.912837,6.715
2.653238,18.58
7.912837,15.83
2.848561,5.117
7.912837,5.575
3.820090,5.361
3.115378,13.24
2.848561,18
2.848561,18
2.848561,11
2.404945,16.82
3.820090,4.912
2.305172,13.26
2.848561,13
2.848561,39.32
2.848561,16
2.848561,21
2.995379,13.58
2.995379,7.889
2.848561,18
2.848561,18
2.848561,16
7.185635,10.99
2.848561,8
2.848561,14
24.216949,7
2.848561,10.99
2.995379,8.85
4.401684,8.17
3.115378,9.64
3.036929,16.67
3.036929,27.11
3.036929,5.939
14.165090,476
14.165090,359
16.154984,23
16.154984,15
14.165090,531
16.154984,115
16.154984,78
16.154984,37
16.154984,45
16.154984,19
16.154984,15
14.165090,354
16.154984,15
16.154984,17
14.165090,531
14.165090,354
8.750624,14
19.042238,48
12.712484,49
5.320966,18
8.063171,380
3.061824,8.6
3.061824,8.6
3.061824,8.6
3.061824,8.6
3.039170,8.581
11.937897,7.5625
10.332170,7.6875
11.937897,6.133333333333334
11.937897,8.875
10.332170,6.8625
11.937897,6.433333333333334
10.332170,6.456521739130435
11.937897,4.341666666666667
10.332170,-996
10.332170,3.316666666666667
11.937897,9.454414583333334
6.906484,1.5374145833333333
6.906484,4.56798
11.937897,7.720833333333333
10.332170,4.070833333333334
11.005993,8.380952380952381
11.937897,7.663879130434783
11.005993,6.812229583333333
11.937897,8.341666666666667
10.332170,13.283333333333333
11.005993,2.761904761904762
10.332170,9.050943333333333
6.906484,0.084865
6.906484,-996
11.937897,2.5476190476190474
10.332170,6.191666666666666
6.906484,3.52057
11.937897,7.560590833333333
6.906484,8.588435833333333
