17.690531,70
14.738955,29
16.981476,69
14.738955,8
16.981476,78
16.981476,69
16.981476,2
16.981476,37
16.981476,37
16.981476,69
16.981476,80
16.981476,42
14.738955,19
16.981476,80
16.981476,42
16.981476,45
16.981476,27
16.981476,50
16.981476,28
16.981476,41
16.981476,68
26.943346,18
30.986923,28
30.986923,50
30.986923,68
30.986923,41
30.986923,21
30.986923,73
30.986923,43
30.986923,42
26.943346,13
30.986923,21
30.986923,43
30.986923,73
30.986923,42
30.986923,73
30.986923,112
30.986923,26
26.943346,9
30.986923,112
30.986923,26
30.986923,73
30.986923,263
30.986923,51
30.986923,15
30.986923,89
26.943346,13
30.986923,51
30.986923,15
30.986923,89
30.986923,263
30.986923,36
30.986923,37
30.986923,31
30.986923,164
17.690531,10
21.131094,31
21.131094,37
21.131094,36
21.131094,164
21.131094,56
21.131094,54
21.131094,42
21.131094,64
17.690531,5
21.131094,56
21.131094,64
21.131094,54
21.131094,42
21.131094,37
21.131094,155
21.131094,56
21.131094,155
21.131094,37
21.131094,56
21.131094,47
21.131094,15
21.131094,101
14.738955,5
16.981476,47
16.981476,15
16.981476,101
16.981476,29
16.981476,52
16.981476,14
16.981476,80
14.738955,4
16.981476,29
16.981476,52
16.981476,14
16.981476,80
16.981476,53
16.981476,20
16.981476,6
16.981476,52
14.738955,6
16.981476,53
16.981476,6
16.981476,20
16.981476,52
16.981476,35
16.981476,78
16.981476,17
26.943346,6
30.986923,35
30.986923,17
30.986923,9
30.986923,63
30.986923,73
26.943346,12
30.986923,73
30.986923,9
30.986923,63
30.986923,23
30.986923,42
26.943346,14
30.986923,17
30.986923,20
30.986923,23
30.986923,42
30.986923,16
30.986923,33
30.986923,35
30.986923,26
26.943346,20
30.986923,16
30.986923,26
30.986923,35
30.986923,33
30.986923,59
30.986923,20
